p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1874	3.24603503765756e-11	0.272737372762838	0.455	0.237	3.78878309946251e-10	1	NCSTN
1875	3.30129889262682e-11	-0.521418587379148	0.042	0.257	3.85002452566886e-10	1	RHOC
1876	3.79602901181862e-11	-0.393825914455196	0.005	0.202	4.41576922126502e-10	1	MAL
1877	3.83828055324886e-11	0.315927765880071	0.67	0.448	4.46115089113051e-10	1	STMP1
1878	3.93375383614394e-11	0.280871624257959	0.288	0.118	4.56826235962988e-10	1	FUCA1
1879	4.02694184766624e-11	-0.507008070530103	0.162	0.395	4.67254170749007e-10	1	APOBEC3G
1880	4.26341093214782e-11	0.257808241628915	0.366	0.169	4.9427574720936e-10	1	AMPD2
1881	4.26882696305008e-11	0.27268719336317	0.319	0.136	4.94487415997382e-10	1	FUOM
1882	4.59930972291982e-11	0.290907626479043	0.728	0.498	5.31874834708436e-10	1	GRB2
1883	4.64638294099482e-11	0.307604698542391	0.508	0.286	5.36867720187263e-10	1	VMA21
1884	4.88181320455295e-11	-0.405564585849404	0.01	0.212	5.6359776417693e-10	1	GRAP2
1885	4.95418430622919e-11	-0.353019759923227	0.241	0.492	5.71473873113021e-10	1	CCT7
1886	5.00249053171154e-11	0.303955895121511	0.487	0.265	5.76563197433163e-10	1	TMED5
1887	5.05932256866323e-11	-0.330454464311551	0.005	0.201	5.82625833931427e-10	1	ABLIM1
1888	5.26045802583423e-11	0.284570102639818	0.393	0.187	6.05282275604134e-10	1	TRPS1
1889	5.40560917570237e-11	0.291288956949302	0.382	0.185	6.21464567420273e-10	1	MFSD14B
1890	5.50548654473837e-11	0.33611659610669	0.785	0.6	6.32419234200847e-10	1	PSMB3
1891	5.5656170892219e-11	0.379799752981865	0.518	0.308	6.38261816568304e-10	1	RFLNB
1892	5.5739890071158e-11	0.259581294096066	0.304	0.129	6.38690104783743e-10	1	PIP4P2
1893	6.19336570678214e-11	-0.422050102861007	0.225	0.457	7.09070871816379e-10	1	SYTL1
1894	6.24529557638978e-11	0.30656087531545	0.346	0.158	7.14422391807445e-10	1	TBC1D14
1895	6.50277957994108e-11	0.269160249245873	0.429	0.213	7.43259611240901e-10	1	ARAP1
1896	6.54773588424764e-11	-0.363570131332177	0.717	0.83	7.47777498621416e-10	1	SSR2
1897	6.80441385792349e-11	0.336115625249325	0.644	0.436	7.75162878951036e-10	1	XRN2
1898	6.85335761924391e-11	-0.496798786641782	0.319	0.541	7.80093342891292e-10	1	ILF3-DT
1899	6.86767634503556e-11	-0.442569849182821	0.079	0.296	7.8107767382473e-10	1	CHST12
1900	7.40596960235165e-11	0.310426627944499	0.675	0.433	8.41604119910802e-10	1	TXN
1901	7.70443293901641e-11	0.305424916315821	0.455	0.24	8.74799298178673e-10	1	PTTG1IP
1902	8.18298462183712e-11	-0.40279244685279	0.251	0.503	9.26082557079398e-10	1	C1orf56
1903	8.25912829521293e-11	-1.90724371639642	0.052	0.26	9.33932463136023e-10	1	NKG7
1904	8.46863894298616e-11	-0.374969261600418	0.005	0.196	9.56838098127551e-10	1	PRR5
1905	8.53852387030146e-11	0.328195659602831	0.817	0.627	9.63153884239656e-10	1	AKAP13
1906	8.6307304738857e-11	0.263745929772916	0.387	0.185	9.72758189990406e-10	1	SERTAD2
1907	8.66704602057187e-11	-0.355662861623725	0	0.188	9.75255306332997e-10	1	GATA3
1908	8.66704781058294e-11	-0.366503179920229	0	0.188	9.75255306332997e-10	1	PYHIN1
1909	8.82156922819450e-11	0.261150056164796	0.314	0.138	9.91832432489167e-10	1	HOTAIRM1
1910	9.13659684900994e-11	-0.380499963543009	0.283	0.507	1.02641393475868e-09	1	FBL
1911	9.32706821102224e-11	0.260590729592215	0.325	0.141	1.04695770554531e-09	1	ADAM15
1912	9.47645602234397e-11	0.27869252023354	0.293	0.122	1.06286016934644e-09	1	PELI1
1913	1.00231158321624e-10	-0.332363384732443	0.319	0.573	1.12325772462468e-09	1	PPP1R2
1914	1.01273361001339e-10	-1.17415546961063	0.016	0.209	1.13401463501743e-09	1	MS4A1
1915	1.01468494465407e-10	0.29898308225136	0.864	0.692	1.1352766647214e-09	1	CSDE1
1916	1.06213766198607e-10	0.2984649419849	0.414	0.219	1.18740438462128e-09	1	TMEM33
1917	1.0844015552655e-10	0.275842894042271	0.461	0.241	1.21131083703745e-09	1	OAZ2
1918	1.11817481946792e-10	0.271621853122045	0.272	0.109	1.24802445612088e-09	1	ZFHX3
1919	1.11929392226797e-10	-0.340896972568225	0.047	0.255	1.24826195881755e-09	1	HSPB1
1920	1.14672560352088e-10	-0.328836988888577	0.021	0.218	1.27781971984572e-09	1	SP140
1921	1.25502465116281e-10	0.273108994048344	0.44	0.234	1.39736899922921e-09	1	STX12
1922	1.28186906905287e-10	0.359173396684029	0.565	0.343	1.4249542121118e-09	1	CTNNB1
1923	1.39700926447117e-10	-2.19967084862028	0.01	0.2	1.54919553941718e-09	1	IGHM
1924	1.41380629421547e-10	-0.338692207045185	0.052	0.263	1.56656106920593e-09	1	SVIP
1925	1.43526465116224e-10	0.268858267244594	0.503	0.289	1.58905948878276e-09	1	CARS2
1926	1.46239825611532e-10	0.32902622941727	0.461	0.253	1.61780009489769e-09	1	HIF1A
1927	1.48456665769631e-10	0.269065019529538	0.89	0.699	1.6410061457826e-09	1	EIF4G2
1928	1.50152584548037e-10	-0.26229238009338	0	0.184	1.65842144906184e-09	1	LTBP3
1929	1.5846211152649e-10	0.316577275371383	0.482	0.27	1.74739684712118e-09	1	PRKAG2
1930	1.60004122780328e-10	-0.40786303802222	0.251	0.497	1.76298942644277e-09	1	GCC2
1931	1.68002412993594e-10	-0.305264880349887	0.026	0.224	1.84963807686713e-09	1	MAP4K1
1932	1.69512217059881e-10	0.291145680813257	0.393	0.194	1.86476978080331e-09	1	SEC14L1
1933	1.71281496490822e-10	0.309334768251053	0.424	0.221	1.8827294901581e-09	1	PAFAH1B2
1934	1.78290712205035e-10	-0.287636490926359	0.979	0.944	1.95821210462515e-09	1	RPL22
1935	1.81669579826157e-10	0.301403748053141	0.801	0.644	1.99373316569375e-09	1	HCLS1
1936	1.85464796414533e-10	-0.378600904630107	0.23	0.464	2.03214529913872e-09	1	CUTALP
1937	1.86296589661846e-10	0.310412608021016	0.387	0.188	2.03963666884945e-09	1	RELT
1938	1.87660330209515e-10	0.271598591529469	0.429	0.221	2.05293544716096e-09	1	TMEM205
1939	1.9815006253728e-10	-0.379616854077803	0.157	0.391	2.16425123816492e-09	1	RASAL3
1940	2.05521423089101e-10	-0.296825034171724	0.037	0.237	2.24298459604293e-09	1	TMEM238
1941	2.14657136061036e-10	-0.453452749658275	0.267	0.503	2.34083351937344e-09	1	H4C3
1942	2.18332464771248e-10	-0.352359574619596	0.042	0.246	2.37902930165696e-09	1	GPR183
1943	2.29495110847631e-10	-0.3989525371808	0.513	0.684	2.49868471280982e-09	1	SUN2
1944	2.30245623022993e-10	-0.345819563398721	0.173	0.399	2.50487596042313e-09	1	ABHD14B
1945	2.31954465297492e-10	0.261438866016357	0.366	0.172	2.52147502015971e-09	1	OSBPL11
1946	2.34057312477248e-10	0.314122479002348	0.623	0.4	2.5423275747233e-09	1	WNK1
1947	2.36255617981973e-10	-0.310673337847048	0.686	0.828	2.5641833147878e-09	1	EDF1
1948	2.37629557374488e-10	0.298193983082435	0.55	0.341	2.57706448324317e-09	1	SETX
1949	2.59233273056532e-10	-0.316746238474281	0	0.18	2.80252737033565e-09	1	RIC3
1950	2.66544552953971e-10	0.285032204180192	0.435	0.232	2.87930833555689e-09	1	MEF2A
1951	2.75032150969847e-10	-0.388238916722685	0.079	0.292	2.96423332976555e-09	1	SNHG14
1952	2.75051927353545e-10	0.289311719071214	0.524	0.305	2.96423332976555e-09	1	CCDC88B
1953	2.81002483269163e-10	-0.951786353018684	0.016	0.202	3.02599468496183e-09	1	CST7
1954	2.88529937057624e-10	-0.378888040279925	0.236	0.477	3.10220360897318e-09	1	BTN3A2
1955	2.97259189544567e-10	-0.317036478610703	0.005	0.187	3.19356538034113e-09	1	BCAS4
1956	3.01708252043808e-10	0.30443059772529	0.288	0.119	3.23883690989818e-09	1	ADGRE2
1957	3.17664295968094e-10	0.286315371279082	0.948	0.828	3.40746911866711e-09	1	YWHAB
1958	3.18495009249223e-10	0.433705860305284	0.11	0.02	3.41372121586736e-09	1	EREG
1959	3.20595180625572e-10	0.3104875216578	0.717	0.527	3.43089154837296e-09	1	ANP32A
1960	3.37657582972273e-10	-0.311214079708585	0.089	0.302	3.60245927624452e-09	1	ZNF428
1961	3.37879228601209e-10	0.306293426392772	0.44	0.244	3.60245927624452e-09	1	PLIN3
1962	3.37934900523337e-10	-0.45593112342436	0.005	0.186	3.60245927624452e-09	1	ITM2C
1963	3.40181462367918e-10	-0.307981504450203	0	0.178	3.62360346573344e-09	1	STAT4
1964	3.44144781146538e-10	-0.420040128732559	0.534	0.717	3.66298768990052e-09	1	CALR
1965	3.45667396894215e-10	-0.3152450228584	0.335	0.564	3.67635294009577e-09	1	CCT3
1966	3.74991550939178e-10	-0.364289278158662	0.204	0.442	3.9820806716155e-09	1	PSIP1
1967	3.84582401005494e-10	-0.285245914848933	0.031	0.232	4.08078074657062e-09	1	THEM4
1968	3.88443389113369e-10	0.289554828298546	0.832	0.645	4.11540830635263e-09	1	H2AZ1
1969	3.92258155115564e-10	-0.308192945632911	0.031	0.223	4.15262995419421e-09	1	SH3YL1
1970	4.08822211180736e-10	-0.350430733021988	0.173	0.404	4.32466076389575e-09	1	NSMCE3
1971	4.24974768633885e-10	0.258100058820496	0.435	0.228	4.49207788825364e-09	1	MAPKAPK3
1972	4.38657732549324e-10	-0.388945292665072	0.246	0.469	4.63315410306890e-09	1	ARHGAP15
1973	4.60845283805137e-10	0.298353839146429	0.754	0.527	4.86377171942387e-09	1	HERPUD1
1974	4.63440116713863e-10	0.28863246385575	0.686	0.431	4.88741250191426e-09	1	CAPN2
1975	4.8533960307997e-10	-0.427423338238052	0.168	0.378	5.1105369672939e-09	1	MLLT6
1976	5.09570744712331e-10	-0.312236561197908	0.063	0.266	5.36156324692838e-09	1	PRKACB
1977	5.10560506731581e-10	-0.557522559232258	0	0.174	5.36380614737915e-09	1	CD22
1978	5.24791106597619e-10	0.276440076228581	0.361	0.171	5.49653833548974e-09	1	CD83
1979	5.37164825451717e-10	0.250097476242159	0.592	0.366	5.62186256910828e-09	1	LIMS1
1980	5.40949122087232e-10	-0.356156504569947	0.079	0.287	5.65716952050679e-09	1	PLEKHA1
1981	5.71529790904785e-10	-0.334542966259263	0.136	0.351	5.96791494323852e-09	1	AC073861.1
1982	6.19890372550637e-10	0.287873942844541	0.403	0.211	6.46229498233239e-09	1	G6PD
1983	6.79201474002501e-10	0.276062154657615	0.429	0.225	7.06010709542373e-09	1	IGF2R
1984	6.79957601342975e-10	-0.362641122469926	0.251	0.474	7.06263653340633e-09	1	TECR
1985	6.97375191463125e-10	-0.326579050005877	0.068	0.276	7.23809232254832e-09	1	PHF1
1986	7.01700775059922e-10	-0.368907249187784	0.11	0.323	7.27202767110632e-09	1	PTPN4
1987	7.44206273917715e-10	0.28809458185432	0.445	0.236	7.69515991791944e-09	1	IVNS1ABP
1988	7.64816659879642e-10	-0.325650160800087	0	0.171	7.90234047751111e-09	1	STMN1
1989	8.16297167570819e-10	0.255838298600842	0.293	0.13	8.40581712269688e-09	1	DIAPH2
1990	8.16596479355872e-10	-0.324219131812358	0.01	0.187	8.40581712269688e-09	1	CD40LG
1991	8.17762458404964e-10	0.281859689688386	0.628	0.404	8.41153274056129e-09	1	ADGRE5
1992	8.22449856336538e-10	0.27675315019271	0.508	0.286	8.4534342323307e-09	1	CHMP4B
1993	8.39612515836434e-10	0.256135285139454	0.853	0.653	8.62340281925071e-09	1	DBI
1994	1.01389332236064e-09	0.347427357642685	0.738	0.545	1.03516328605435e-08	1	YPEL5
1995	1.02648672851411e-09	-0.569536905798392	0.099	0.311	1.04724457124628e-08	1	DUSP2
1996	1.03177112348536e-09	0.295337026181436	0.382	0.194	1.05185667533412e-08	1	TUT7
1997	1.05736493073364e-09	-0.342612065961022	0.654	0.795	1.07715141945225e-08	1	STK4
1998	1.11563206224524e-09	0.260092206091643	0.654	0.441	1.1339926489523e-08	1	BSG
1999	1.12693488383947e-09	-0.377097341585907	0.403	0.608	1.14295096871289e-08	1	C9orf16
2000	1.14353033300061e-09	-0.289378257841962	0	0.168	1.15807717502766e-08	1	P2RY10
2001	1.14353079070472e-09	-0.301359866681363	0	0.168	1.15807717502766e-08	1	INPP4B
2002	1.19651134458041e-09	0.265909154956107	0.45	0.252	1.21084134819295e-08	1	USP4
2003	1.2139998177498e-09	-0.502083722267292	0.168	0.385	1.22763726063642e-08	1	ODC1
2004	1.29216722849345e-09	-0.250948301672321	0.01	0.186	1.30476680630794e-08	1	ABHD14A
2005	1.31019822738775e-09	-0.397657380636004	0.277	0.484	1.32200440921696e-08	1	TMC8
2006	1.33930538907342e-09	0.274548961744691	0.476	0.271	1.34939671716959e-08	1	AL159141.1
2007	1.55326345114509e-09	-0.290048163823058	0.162	0.388	1.56040098560331e-08	1	PDAP1
2008	1.59682743609118e-09	0.262998038403967	0.293	0.132	1.60299593857754e-08	1	GABARAP
2009	1.74109997135099e-09	0.274879174577253	0.571	0.363	1.74528165250489e-08	1	MAP4K4
2010	1.7624673349419e-09	0.456616864576145	0.707	0.519	1.76514955758433e-08	1	SLC2A3
2011	1.94941967740014e-09	-0.490384701443866	0	0.164	1.94560559542262e-08	1	TNFRSF13C
2012	2.25000884585983e-09	-0.347165333675372	0.005	0.171	2.23858390135389e-08	1	PASK
2013	2.41034938440464e-09	-0.285273465919352	0.005	0.171	2.39521948567136e-08	1	ATP8B2
2014	2.4676984586009e-09	-0.338921239270747	0.602	0.744	2.45044058185365e-08	1	GTF3A
2015	2.523218910789e-09	0.543395722656791	0.408	0.233	2.50376758345078e-08	1	EGR1
2016	2.61893562946156e-09	0.260405390397655	0.565	0.349	2.5950072247895e-08	1	HELZ
2017	2.64315545379097e-09	0.299861436500733	0.571	0.372	2.61712293781905e-08	1	PTEN
2018	2.76152185895722e-09	-0.330510594197614	0.183	0.392	2.73039774324608e-08	1	RPA2
2019	2.8144512730531e-09	-0.314621414933175	0.047	0.233	2.77675052892266e-08	1	PIM2
2020	2.82870820778202e-09	0.321077848537868	0.157	0.045	2.78881876490922e-08	1	PTGS2
2021	2.85390156641017e-09	-0.698975181541914	0.016	0.186	2.80963447277822e-08	1	LINC00926
2022	2.87343697962203e-09	-0.35942210556608	0.309	0.52	2.82684625145245e-08	1	GRK6
2023	2.9020834027867e-09	-0.258273490108447	0	0.161	2.85299034308217e-08	1	CD28
2024	2.91390864322507e-09	0.251424176033276	0.346	0.17	2.8625723069286e-08	1	CEBPG
2025	2.9188662494577e-09	0.277166229013714	0.476	0.275	2.86539877788887e-08	1	SQOR
2026	3.19165433219671e-09	0.289691126414527	0.592	0.379	3.12206357367509e-08	1	RBM5
2027	3.38483934645182e-09	0.253605008883008	0.628	0.413	3.30868646690425e-08	1	HM13
2028	3.50703130662458e-09	-0.264811855398953	0.016	0.188	3.42327017619705e-08	1	ORMDL3
2029	3.66430596880896e-09	0.280418814273919	0.702	0.519	3.57172583923608e-08	1	SQSTM1
2030	3.77981073522457e-09	-0.549437331638297	0	0.159	3.67910482376311e-08	1	CD8A
2031	3.83704686899398e-09	0.260169077521102	0.33	0.163	3.7295445678655e-08	1	APOBR
2032	3.87664155319487e-09	-0.413975546954044	0.021	0.193	3.76537264542686e-08	1	AFF3
2033	3.9741384583206e-09	0.256141214602388	0.366	0.191	3.85735087994712e-08	1	SLC25A24
2034	4.2222202785699e-09	-0.304879655421502	0.105	0.31	4.09237437696997e-08	1	TMEM134
2035	4.31238950012781e-09	-0.263839759428228	0	0.158	4.1738960355067e-08	1	SHISAL2A
2036	4.31238950012781e-09	-0.524885590463108	0	0.158	4.1738960355067e-08	1	TRGC2
2037	4.34077649249359e-09	-0.935719315504325	0.005	0.166	4.19842097128611e-08	1	GZMK
2038	4.3894365298907e-09	0.272085868076178	0.518	0.321	4.24250591762699e-08	1	STAT6
2039	4.45653763051268e-09	-0.301398904768352	0.168	0.378	4.30434030750709e-08	1	SRSF8
2040	4.57301102232711e-09	-0.318094923751062	0.037	0.215	4.41374077158453e-08	1	OXNAD1
2041	4.67123229821006e-09	0.291176975947261	0.592	0.39	4.50223110169679e-08	1	MRFAP1
2042	4.80210114497867e-09	0.251476043274103	0.455	0.259	4.62512860627911e-08	1	IQSEC1
2043	4.83165599375095e-09	-0.318049700694568	0.267	0.483	4.65034227826218e-08	1	EZR
2044	5.60984484003046e-09	-0.269091570639676	0	0.156	5.38803298338491e-08	1	S1PR1
2045	5.79459192830816e-09	-0.301492943815212	0.089	0.282	5.56159683822915e-08	1	CCDC66
2046	6.39640929263879e-09	-0.252457757439005	0	0.155	6.12641147273923e-08	1	PCED1B
2047	6.39641305292893e-09	-0.265435741713606	0	0.155	6.12641147273923e-08	1	CARD11
2048	6.7913897425933e-09	0.273001221062464	0.539	0.333	6.49117355480482e-08	1	PHF20L1
2049	7.2918053820375e-09	-0.285737089687844	0	0.154	6.95498860988937e-08	1	APBA2
2050	7.2918053820375e-09	-0.435883381489569	0	0.154	6.95498860988937e-08	1	MATK
2051	7.31596993050905e-09	0.274146112563587	0.482	0.29	6.9732078790935e-08	1	EIF4E2
2052	7.44366052773574e-09	0.356653979574341	0.482	0.279	7.08021660555969e-08	1	AC253572.2
2053	7.50376155040538e-09	-0.347368764573838	0.073	0.264	7.13245740743501e-08	1	CDC25B
2054	7.60413549130386e-09	0.253222592939092	0.377	0.196	7.222879870464e-08	1	EXOC1
2055	7.71141013072207e-09	-0.377651696764208	0.251	0.463	7.31972789320711e-08	1	PAXX
2056	7.72883682755996e-09	0.276897361227774	0.372	0.194	7.33121691639004e-08	1	AC007952.4
2057	7.73907735387574e-09	0.302846871504898	0.555	0.354	7.33587834789612e-08	1	PDCD6IP
2058	8.18155249074171e-09	-0.411752179930949	0.126	0.331	7.74996715646393e-08	1	BIRC3
2059	8.31798382069834e-09	0.299747412914005	0.654	0.486	7.86959339141285e-08	1	CDV3
2060	8.58898609686633e-09	0.268641884547793	0.707	0.497	8.1191561779094e-08	1	SH3KBP1
2061	8.94604239394924e-09	-0.311276922567473	0.12	0.32	8.43930423916869e-08	1	TMEM63A
2062	9.08384612940774e-09	-0.354734922004392	0.063	0.249	8.56282091895913e-08	1	DDIT4
2063	9.08940984790405e-09	-0.331829791823273	0.267	0.472	8.56282091895913e-08	1	BUB3
2064	9.34893149035006e-09	-0.336779777436928	0.209	0.405	8.78327649499259e-08	1	AP001324.1
2065	9.4704979403572e-09	-0.299398496413445	0	0.152	8.88536567660352e-08	1	BACH2
2066	9.58971851891531e-09	-0.278627056350671	0.016	0.178	8.9802418843254e-08	1	GALM
2067	9.59118261224328e-09	0.267518130892725	0.314	0.157	8.9802418843254e-08	1	USP32
2068	1.02983661578492e-08	-0.293954653376618	0.168	0.376	9.63582860679734e-08	1	NOP58
2069	1.03488518928794e-08	0.280981490696555	0.67	0.481	9.67649267621369e-08	1	WAC
2070	1.09623054232763e-08	-0.269222544965253	0.236	0.454	1.02223312521858e-07	1	ADH5
2071	1.11490548057037e-08	0.291898511527702	0.607	0.415	1.03894405845032e-07	1	RAB2A
2072	1.14857487691934e-08	-0.34352643317851	0.183	0.391	1.06959579309061e-07	1	EML4
2073	1.15382762926789e-08	-0.299965908015313	0.319	0.519	1.07376134715585e-07	1	PPA1
2074	1.16171056638173e-08	0.282500276022083	0.435	0.248	1.08036729444804e-07	1	KIDINS220
2075	1.18909141172728e-08	0.302452415393466	0.476	0.285	1.10433958285366e-07	1	ABTB1
2076	1.2161179411508e-08	0.255284436152407	0.387	0.209	1.12867873338747e-07	1	UBA3
2077	1.2192211531525e-08	-0.404034086698092	0.141	0.333	1.13079683113598e-07	1	PIM1
2078	1.24546973223343e-08	0.314742250028124	0.503	0.319	1.1535880714224e-07	1	NARS1
2079	1.2750150102005e-08	0.299953439412255	0.738	0.535	1.18016006286905e-07	1	CASP4
2080	1.29294507868293e-08	0.277812833073366	0.424	0.24	1.19595248950302e-07	1	UBL3
2081	1.32285874858944e-08	0.250458217189222	0.492	0.295	1.22034384087892e-07	1	NLRP1
2082	1.34489313322453e-08	-0.282668663431937	0.079	0.264	1.23818269544796e-07	1	PPP1R35
2083	1.35006302808625e-08	-0.316056487358949	0.455	0.623	1.24211209658196e-07	1	SNRPB
2084	1.35329698066392e-08	0.261177888292676	0.356	0.182	1.24425629604033e-07	1	ATXN1
2085	1.3996974553917e-08	-0.29730095092905	0	0.149	1.28419008329425e-07	1	CASP17P
2086	1.39969799874025e-08	-0.4470586281657	0	0.149	1.28419008329425e-07	1	IL2RB
2087	1.40045996159731e-08	-0.66919645695712	0.037	0.203	1.28419008329425e-07	1	BANK1
2088	1.41247043888993e-08	0.288445826977493	0.691	0.492	1.29434167364145e-07	1	SORL1
2089	1.46064682112637e-08	0.263505200299247	0.634	0.422	1.33759898054345e-07	1	SSR3
2090	1.4819668475681e-08	-0.325901877773215	0.188	0.387	1.35442132657966e-07	1	ICAM2
2091	1.50710722200747e-08	-0.381210612230393	0.126	0.32	1.37557241674677e-07	1	NUCB2
2092	1.59373942225903e-08	-0.253077205932143	0	0.148	1.45368033528302e-07	1	PARP15
2093	1.60844649362603e-08	0.274651274230454	0.482	0.284	1.46612399448785e-07	1	KDM6B
2094	1.64922771945957e-08	0.283200646903341	0.33	0.168	1.50230247222994e-07	1	RALB
2095	1.68146760686398e-08	0.26895372373571	0.518	0.322	1.5296468526643e-07	1	MYO9B
2096	1.6874986284099e-08	-0.876520021652663	0.157	0.343	1.53412004020393e-07	1	HLA-DQA1
2097	1.69532145180981e-08	-0.34076468950342	0.005	0.156	1.54021519497207e-07	1	P2RX5
2098	1.75926677239216e-08	0.253930572257711	0.597	0.369	1.59620429882458e-07	1	NR4A2
2099	1.77669693559002e-08	-0.328028030310931	0.147	0.338	1.61095766253333e-07	1	CCDC107
2100	1.83782591874062e-08	0.304235903362678	0.372	0.207	1.66528791965885e-07	1	PNPLA8
2101	1.90988654337739e-08	-0.313736892311718	0.005	0.156	1.72830928790649e-07	1	CD226
2102	2.03265022996983e-08	-0.329726074414897	0.398	0.554	1.83698763893534e-07	1	MRPS21
2103	2.05816892451176e-08	-0.255136233222809	0.016	0.175	1.85883020310167e-07	1	GNB5
2104	2.06326808144161e-08	0.305496020179614	0.712	0.535	1.86221436996693e-07	1	IER5
2105	2.12039783906584e-08	-0.361103297301519	0.209	0.425	1.91252386623797e-07	1	AL499604.2
2106	2.19093950353525e-08	-0.369532889372003	0.005	0.155	1.97127915729846e-07	1	NCR3
2107	2.23989576665738e-08	0.269977790872601	0.503	0.308	2.01239950385989e-07	1	TACC1
2108	2.27879852824331e-08	0.423260770173941	0.576	0.385	2.04468352635148e-07	1	ALOX5AP
2109	2.56765964911161e-08	-0.255388753840383	0.084	0.27	2.2934096204419e-07	1	SINHCAF
2110	2.61896752779518e-08	-0.315297820197394	0.188	0.395	2.33772130656662e-07	1	CSNK1G2
2111	2.67363724370773e-08	-0.442683183676909	0	0.143	2.3834307933713e-07	1	NAPSB
2112	2.72350733775046e-08	0.266600798728599	0.487	0.291	2.42631737146424e-07	1	MOB3A
2113	2.84107712266956e-08	-1.05571706022155	0.01	0.16	2.52778780429767e-07	1	IGHD
2114	2.89637467040662e-08	-0.304261776738822	0.361	0.545	2.57532397259589e-07	1	NUCKS1
2115	2.90218699916974e-08	-0.337409744185669	0.099	0.289	2.57882719610095e-07	1	TSPYL2
2116	2.95686216131679e-08	-0.292337716875582	0.188	0.384	2.62402464869949e-07	1	SRM
2117	3.01243620032881e-08	-0.27035889909603	0.026	0.188	2.671621621837e-07	1	SFXN1
2118	3.04132999960314e-08	-0.359560390424815	0	0.142	2.69551081625059e-07	1	BLK
2119	3.05150445671548e-08	-0.279192868270065	0.042	0.211	2.70278912426638e-07	1	CSKMT
2120	3.08091488443262e-08	-0.4248691182025	0.026	0.184	2.72358412729721e-07	1	PDLIM1
